Date,Bank of America Corp,Boeing Co/The,Simon Property Group LP,Citigroup Inc,JPMorgan Chase & Co,International Business Machines Corp,Motorola Solutions Inc,Caterpillar Inc,Nestle SA (EUR),McDonald's Corp
20030910,9.300000000000708,34.417,,17.5,26.417,33.268228472315855,51.49999999999995,18.5,8.25,24.0
20030911,9.300000000000708,35.0,,17.5,25.5,12.600000000000918,52.68800000000116,18.5,8.25,24.0
20030912,29.71496851114562,35.0,,17.5,25.5,33.42736441056693,53.99999999999884,18.5,8.25,23.5
20030915,32.50000000000019,35.317,,17.5,26.125,33.26641912935416,53.99999999999884,18.5,8.25,22.5
20030916,31.50000000000025,33.908,,17.5,26.417,36.4999999999998,53.99999999999884,18.5,8.25,21.5
20030917,31.50000000000025,33.583,,17.0,24.583,32.042554154097054,55.12499999999874,18.5,8.25,20.5
20030918,30.250000000000416,33.0,,16.5,25.0,35.75000000000026,55.12499999999874,18.5,8.25,21.5
20030919,26.974619699581798,31.583,,16.5,24.167,31.96352401329667,54.20000000000059,18.0,8.25,19.825
20030922,26.893022089821205,31.583,,16.5,25.042,35.75000000000027,54.20000000000059,18.0,8.25,19.0
20030923,29.750000000000092,31.5,,16.0,25.0,32.12295090275197,56.4999999999991,18.0,8.5,19.0
20030924,26.89246318393622,32.0,,16.0,25.0,32.540644066200166,56.50000000000045,18.5,8.5,18.5
20030925,33.8330000000003,31.917,,16.0,25.333,36.99999999999988,56.50000000000045,18.5,8.5,18.5
20030926,29.75000000000009,31.592,,17.0,25.204,34.212487651979544,57.687999999999136,18.5,8.5,19.5
20030929,30.750000000000377,32.083,,17.0,25.333,36.642711948830645,60.12499999999899,18.5,8.5,19.5
20030930,30.750000000000377,31.667,,18.0,25.583,37.349433817227705,57.699999999999974,18.5,8.5,18.0
20031001,30.750000000000377,32.5,,17.5,25.0,37.349433817227705,57.699999999999974,19.5,8.5,18.0
20031002,30.750000000000377,31.5,,18.0,25.042,42.500000000000135,57.699999999999974,19.5,7.5,19.0
20031003,27.56544945992342,31.338,,17.5,25.167,35.937362243283566,57.649999999999324,19.5,7.75,18.0
20031006,30.750000000000384,31.5,,20.5,25.0,35.67863695351326,57.162999999999286,19.5,7.75,18.0
20031007,29.25000000000025,31.5,,20.5,25.125,37.338643281985746,54.499999999999964,19.0,7.75,18.75
20031008,29.000000000000128,30.596,,18.0,24.25,37.19223298834597,54.499999999999964,19.0,6.9999999999997975,18.333
20031009,29.500000000000295,29.604,,18.0,23.133,42.25000000000022,54.499999999999964,18.5,7.75,18.333
20031010,29.500000000000284,28.271,,18.0,16.15,36.82435825699384,52.274999999999636,18.5,7.75,13.75
20031013,27.030946548295635,28.5,,17.0,23.0,36.451989463385644,53.27499999999979,18.5,7.75,18.0
20031014,30.499999999999993,28.271,,17.0,22.667,35.569557698019544,53.275000000000475,18.5,7.75,18.333
20031015,30.49999999999999,28.188,,15.0,22.304,35.53433656720259,56.313000000000436,17.5,7.75,17.917
20031016,29.92671856802714,26.0,,14.0,20.5,36.16117505445595,58.31300000000074,17.5,7.75,17.0
20031017,35.99292707915217,26.45,,13.5,20.146,44.00000000000028,58.31300000000074,17.5,7.75,17.175
20031020,38.74999999999974,25.617,,14.0,20.75,38.25153690440997,55.874999999999694,17.0,7.75,17.592
20031021,37.25000000000031,25.292,,13.0,20.146,38.71731406900779,52.43799999999958,17.0,7.75,17.592
20031022,37.2500000000003,26.5,,13.0,21.0,49.80979107449075,51.43799999999924,17.5,7.75,16.5
20031023,37.2500000000003,26.5,,13.0,21.0,47.875258533048694,53.37499999999978,18.0,8.0,16.0
20031024,32.64203652243801,26.5,,13.0,21.0,44.21450072519214,44.50000000000072,18.0,8.0,16.0
20031027,31.38678757960984,26.867,,13.25,20.321,49.99999999999982,44.50000000000072,17.5,8.0,16.342
20031028,31.386700217010915,26.775,,13.25,19.821,48.8182713122669,47.00000000000026,16.5,8.0,16.342
20031029,9.100000000000962,25.617,,13.167,20.146,48.8182713122669,47.00000000000026,17.0,7.333,16.342
20031030,31.3874519865639,25.5,,13.5,20.5,59.00000000000032,47.00000000000026,17.5,7.333,16.0
20031031,31.354565192659912,26.0,,13.75,20.5,56.0407143560863,52.91299999999925,17.5,8.0,16.0
20031103,31.77305043444981,24.875,,13.5,20.146,66.49999999999973,54.00000000000088,17.5,7.333,16.504
20031104,31.772620942705174,25.467,,13.75,20.146,55.80223037998512,51.93800000000086,17.0,7.75,16.667
20031105,31.77225810082932,25.5,,13.75,20.5,65.00000000000031,51.93800000000086,17.5,7.75,16.0
20031106,31.77220818788122,24.55,,13.75,20.083,54.46396197605311,50.43800000000129,17.5,7.75,16.342
20031107,31.320914791945384,24.225,,13.75,20.5,52.44928889712676,51.49999999999858,17.5,7.75,16.417
20031110,27.60161113037025,23.879,,13.25,21.142,57.99999999999974,51.49999999999858,17.5,7.75,16.342
20031111,27.60161113037025,24.5,,13.167,21.5,57.1249999999999,51.49999999999858,17.5,7.75,16.0
20031112,35.13084545491446,23.138,,13.167,21.083,47.21463560361302,50.499999999999986,17.5,6.75,15.925
20031113,27.763958390539475,21.333,,13.167,20.667,54.00000000000042,49.93800000000028,17.5,6.75,16.167
20031114,26.636144005270523,16.75,,13.5,21.25,49.09570416472335,52.00000000000039,13.499999999999526,8.000000000000593,12.0
20031117,33.328096489791776,16.5,,13.167,20.25,51.89761766459846,57.500000000001386,13.500000000000197,7.9999999999992575,16.417
20031118,28.25000000000006,16.417,,13.167,20.25,46.50000000000032,57.500000000001386,17.5,7.9999999999999245,16.417
20031119,28.25000000000005,17.0,,13.5,22.5,40.49685874792442,59.312999999999334,15.5,6.75,16.0
20031120,28.250000000000053,15.833,,13.5,18.0,37.69741561772992,56.50000000000046,14.5,6.5,16.583
20031121,26.21678629540251,16.417,,13.5,18.0,45.749999999999766,56.50000000000046,14.0,6.500000000000044,16.583
20031124,26.24941419538788,17.083,,13.5,19.5,42.0330919874532,52.99999999999958,14.0,6.5,16.583
20031125,26.24923031356985,17.0,,13.5,52.34081473823745,39.96568841089504,48.999999999999694,14.0,6.75,16.0
20031126,26.167302513871054,17.0,,13.5,51.18731407925344,38.5512187196863,45.499999999999275,14.0,6.75,16.0
20031127,26.50362941670153,17.0,,13.5,51.63566268534102,39.8522923773415,44.9999999999995,14.0,6.75,16.0
20031128,30.249999999999744,17.0,,13.5,51.11311853587555,46.7500000000003,44.9999999999995,14.0,6.75,16.0
20031201,26.50359165814393,18.853999999999495,,14.0,51.552260573728915,40.03294002677577,49.00000000000039,13.5000000000002,6.75,12.667000000000355
20031202,6.500000000000713,18.5,,14.0,19.5,39.40032428064573,44.06299999999916,43.104633496248105,6.75,13.0
20031203,28.098607273228726,18.5,,12.333,51.999632346511355,48.00000000000003,44.06299999999916,14.5,6.75,16.0
20031204,25.93805705948901,17.0,,12.333,51.6471076232973,42.23732620805669,41.575000000000216,15.5,6.75,16.0
20031205,25.87231925409409,19.917,,13.0,12.5,42.31627007304162,44.5630000000004,14.0,6.500000000000045,16.25
20031208,29.750000000000085,21.167,,12.333,9.5,42.864728383908805,47.499999999999915,14.0,6.500000000000045,16.25
20031209,29.750000000000085,23.0,,12.0,13.500000000000195,42.864728383908805,47.499999999999915,13.5,6.500000000000044,16.0
20031210,29.750000000000085,29.333,,12.333,11.0,51.250000000000114,47.499999999999915,13.5,6.75,17.167
20031211,25.87346115088076,25.0,,6.7500000000007585,11.0,49.50000000000003,47.499999999999915,37.74910693318736,6.7500000000007585,13.5
20031212,25.455448980312454,29.5,,12.0,50.0912175932935,41.192953944042415,49.500000000000696,14.0,6.750000000000759,16.5
20031215,25.45563376887004,36.75,,12.333,11.5,40.984058941081194,46.56300000000086,14.5,6.75,17.333
20031216,25.423016053863957,36.583,,12.0,11.5,40.775001641160166,44.574999999999484,14.5,6.75,17.333
20031217,25.422610307397356,36.583,,13.125,12.0,51.49999999999995,44.574999999999484,14.5,6.749999999998752,17.333
20031218,25.422069045410925,32.75,,11.667,12.0,53.75000000000021,44.574999999999484,14.5,6.749999999999422,17.333
20031219,25.42190038567723,32.417,,11.667,12.0,44.63553672507371,40.499999999999346,14.5,6.75,17.167
20031222,25.42177514473547,31.333,,11.333,12.0,46.102099399584226,38.60000000000091,14.5,6.75,17.167
20031223,25.42177514473547,32.5,,11.333,51.69516408418639,51.74999999999987,38.60000000000091,14.5,6.499999999998708,16.5
20031224,5.8999999999999515,32.5,,10.5,51.49000094904079,45.31014856358315,38.00000000000074,14.5,6.500000000000713,16.5
20031225,25.003715139573277,15.224999999998625,,8.249999999999726,50.18565894013928,43.3004572591583,37.575000000001324,39.37580079545149,6.500000000000713,30.83393325481074
20031226,30.231446628589055,32.5,,10.5,51.11115219999977,41.99874094671849,37.57500000000066,14.5,16.321762665292827,16.5
20031229,5.900000000001288,32.5,,11.833,50.7990718637206,50.24999999999985,37.57500000000066,14.5,6.499999999998709,16.5
20031230,30.999999999999865,15.803999999999094,,7.750000000000875,51.24362184265929,41.32304740553439,36.6000000000004,37.704027412647854,18.250000000000327,31.86851673870114
20031231,25.074511790281413,14.916999999999568,,7.750000000000872,47.711299111831224,40.79088236395617,36.50000000000048,37.70437391415304,18.250000000000327,32.11755646162366
20040101,27.249999999999687,11.166999999999026,,7.750000000000872,48.65569715016605,45.749999999999766,34.99999999999926,42.25000000000021,18.250000000000327,31.004532244099305
20040102,28.83299999999985,10.916999999999739,,12.25,47.410802873048,47.24999999999992,35.50000000000083,42.25000000000021,18.250000000000327,31.00539529188434
20040105,27.515640866701904,30.5,,10.5,11.5,42.88532482237825,34.49999999999911,14.5,8.0,19.167
20040106,25.505983153911597,28.25,,10.5,9.5,50.87499999999973,34.49999999999911,14.5,8.0,20.167
20040107,30.167000000000332,28.417,,12.375,10.0,43.5938422677249,33.500000000000625,14.5,7.333,20.333
20040108,30.167000000000336,28.417,,12.375,10.5,43.72138281950813,31.50000000000092,14.5,7.333,20.167
20040109,32.16700000000034,28.75,,11.0,10.0,43.511422046278895,30.500000000000448,14.5,8.0,19.5
20040112,32.16700000000034,28.75,,12.375,11.0,50.49999999999998,30.500000000000448,14.5,7.333,21.083
20040113,29.25000000000025,28.75,,12.375,11.5,50.99999999999972,30.500000000000448,14.5,7.333,21.917
20040114,29.25000000000025,28.917,,12.167,11.5,50.99999999999972,30.500000000000448,14.5,8.0,22.083
20040115,32.16700000000034,28.917,,11.667,10.5,62.74999999999994,30.500000000000448,14.5,7.333,22.083
20040116,32.167000000000336,28.25,,11.0,9.5,62.74999999999994,30.500000000000448,14.5,8.0,22.083
20040119,32.83299999999971,28.0,,11.667,61.45777406480261,6.4999999999993765,29.00000000000013,14.5,8.0,21.0
20040120,33.8330000000003,27.083,,11.667,9.5,63.62499999999967,29.00000000000013,14.5,7.333,22.083
20040121,30.108222566878815,25.583,,12.625,10.5,60.49999999999994,29.00000000000013,15.0,7.333,22.083
20040122,30.026129405555107,25.583,,12.0,10.0,50.63440279106213,22.50000000000116,15.0,6.5,22.083
20040123,30.026648768971338,25.917,,12.5,10.0,48.914499272205965,22.499999999999815,15.0,7.5,22.083
20040126,34.500000000000256,13.5000000000002,,7.749999999999536,63.37500000000007,56.49999999999978,22.499999999999815,37.04965117684738,7.25,30.239277566114364
20040127,33.8330000000003,26.083,,13.125,11.5,48.66028018571034,24.50000000000069,15.0,7.667,22.0
20040128,33.8330000000003,25.0,,13.0,52.5790421737892,48.24155495603716,25.99999999999882,15.0,7.667,20.5
20040129,39.250000000000206,28.083,,13.375,13.5,56.24999999999996,25.99999999999882,15.0,7.667,21.5
20040130,33.8330000000003,28.0,,13.5,51.635540539661804,46.15851434001647,26.000000000000846,16.0,7.75,30.565875431919146
20040202,39.250000000000206,28.583,,13.375,14.5,47.57696686151898,27.499999999999943,16.0,7.667,21.667
20040203,39.2500000000002,24.167000000000815,,13.0,45.33314811652225,47.57686761454296,25.50000000000086,35.53902028832763,7.75,30.565731063699932
20040204,32.00000000000014,28.0,,13.375,42.717626625439884,4.499999999999912,26.50000000000124,16.0,7.667,20.5
20040205,33.8330000000003,28.0,,13.0,42.822152881031045,47.28618529489532,23.99999999999929,16.0,7.667,20.5
20040206,33.8330000000003,28.0,,13.5,42.821641856564455,46.82069077587747,23.999999999999286,15.5,7.667,21.5
20040209,33.8330000000003,28.0,,13.5,49.99999999999981,55.24999999999988,23.999999999999286,15.5,7.667,21.5
20040210,33.1670000000002,29.667,,14.5,14.5,53.50000000000026,23.999999999999286,14.5,7.875,22.667
20040211,33.1670000000002,29.333,114.99999999981065,14.5,14.5,53.99999999999974,249.99999999999872,14.5,8.167,22.5
20040212,33.1670000000002,28.5,114.99999999981202,14.5,48.66700000000017,54.66699999999985,247.49999999999872,14.5,8.167,21.5
20040213,38.25000000000007,25.0,114.99999999980872,13.75,48.49999999999996,54.00000000000042,257.4999999999994,38.46661641425217,8.25,20.0
20040216,30.250000000000416,28.5,114.99999999980872,14.5,48.66700000000016,53.750000000000206,257.4999999999994,14.5,8.167,21.5
20040217,31.250000000000057,29.167,112.49999999978954,14.5,12.5,55.16699999999997,269.99999999999915,14.5,8.167,22.5
20040218,38.25000000000007,26.667,112.49999999979096,14.5,13.5,56.000000000000234,284.99999999999966,14.5,8.167,22.5
20040219,36.499999999999815,26.0,112.49999999979025,14.0,50.12500000000015,56.999999999999794,302.4999999999995,43.66700000000036,8.25,32.9999999999999
20040220,37.2500000000003,19.5,112.49999999979495,15.167,17.334,48.774315861939655,257.5673746834934,36.44504436537192,7.5,18.0
20040223,35.8330000000004,24.0,112.49999999979165,14.5,16.0,48.576920843344155,250.68135638961616,36.44501133852995,13.64577541755506,19.0
20040224,13.5,26.917,112.49999999978955,14.875,17.5,49.972437436373895,260.18598107366626,14.5,7.5,22.833
20040225,13.5,26.5,112.49999999978675,14.875,16.5,50.11157949678961,250.6797795145796,14.5,7.5,21.5
20040226,14.5,27.167,112.49999999978814,15.667,17.5,58.83300000000005,246.3033165618862,14.5,7.5,22.833
20040227,14.5,27.5,109.99999999976559,15.375,16.5,49.70470595778364,246.61408416545973,14.5,7.75,21.5
20040301,14.5,27.5,109.99999999976515,15.375,16.5,49.70431464062127,242.62509385868003,14.5,7.75,21.5
20040302,14.5,28.333,109.99999999976981,15.667,17.667,49.70442191048851,249.039038354829,14.5,7.75,22.667
20040303,14.5,27.5,109.9999999997724,15.375,16.5,50.42550237135837,258.69932870427886,14.5,7.75,21.5
20040304,14.5,27.5,109.99999999977052,15.667,18.667,51.45948952542798,269.1820455671706,14.5,7.75,21.5
20040305,16.833,39.56485919903352,114.99999999979299,15.167,21.833,59.66699999999982,323.75000000000006,38.674487313518156,7.75,30.39189352875529
20040308,16.833,28.333,109.9999999997419,15.375,22.042,59.88813835289399,320.9228035675686,14.5,8.125,22.5
20040309,16.833,29.5,109.99999999973441,15.625,21.833,60.584075101921265,329.004268276615,14.5,8.333,21.5
20040310,16.833,29.5,109.9999999997337,15.5,24.75,60.804242057164224,329.1525810005496,14.5,8.333,21.5
20040311,17.5,29.5,107.4999999997108,17.0,24.75,81.83248940506299,335.74693320594116,14.5,8.333,21.5
20040312,17.5,29.5,107.4999999997129,16.5,24.75,98.33299999960254,417.4999999999998,14.5,8.125,21.5
20040315,17.5,30.5,107.4999999997129,16.875,22.792,81.20295657341723,22.500000000000487,14.5,8.333,22.5
20040316,17.833,30.5,107.4999999997054,17.625,24.833,96.666999999568,417.4999999999998,14.5,8.333,21.0
20040317,17.833,43.58034523086426,107.49999999970468,17.167,24.75,80.152084538886,341.04594769837377,18.0,7.667,29.086121319733003
20040318,17.833,30.5,107.4999999997108,18.125,25.167,94.83299999954782,387.4999999999999,18.0,7.667,21.0
20040319,18.263,31.899,107.49999999971548,17.74,24.27,24.445,76.12,21.556,7.875,22.602
20040322,18.232,31.899,107.49999999971007,17.17,24.21,24.445,77.493,21.556,7.875,22.602
20040323,18.232,32.018,107.4999999997075,18.006,23.826,96.24999999956525,434.9999999999996,20.834,7.625,24.402
20040324,18.232,32.018,107.4999999997068,18.337,24.62,100.66699999962694,439.9999999999998,20.834,7.625,24.402
20040325,18.232,33.708,114.99999999977676,18.631,25.351,26.085,89.336,22.369,7.875,22.923
20040326,18.232,33.012,114.99999999978546,18.337,24.452,25.547,88.517,22.369,7.625,21.935
20040329,17.976,32.924,109.9999999997508,18.495,25.174,25.519,85.782,22.369,7.625,22.34
20040330,17.799,31.578,109.9999999997508,17.726,23.642,84.09367563016312,82.543,22.035,7.333,23.402
20040331,17.799,30.479,109.99999999974803,17.802,23.737,99.99999999964139,447.50000000000017,21.186,7.75,23.402
20040401,16.333,31.389,114.16699999978717,18.333,22.137,24.529,80.122,21.124,8.167,22.09
20040402,17.803,30.728,117.49999999982967,18.333,23.645,23.586,78.066,21.124,7.5,21.935
20040405,19.071,30.774,121.49999999986076,17.357,24.231,24.284,75.566,21.124,7.625,21.715
20040406,17.32,28.654,120.16699999985265,18.0,23.518,23.621,72.646,21.134,8.0,21.965
20040407,17.167,25.5,122.4999999998646,19.0,26.0,18.621,70.455,21.2,7.625,22.539
20040408,15.0,28.5,119.16699999984957,18.875,20.5,23.621,70.645,21.134,8.167,21.964
20040409,51.74999999999987,52.21687936767079,119.16699999984957,20.0,20.5,23.619,70.64,25.199,29.00000000000013,22.442
20040412,45.298210250056556,18.49999999999906,119.83299999985556,10.499999999999122,20.0,19.613,64.622,57.79747438172342,26.00000000000017,17.027
20040413,17.167,16.999999999999623,122.33299999987393,19.167,24.5,23.608,69.654,25.189,7.0,21.011
20040414,17.167,17.91699999999914,126.66699999989571,18.5,24.75,80.80529489180695,429.12061680840867,21.189,7.333,22.011
20040415,17.167,25.5,124.99999999989078,19.0,26.0,18.008,65.668,21.189,7.333,20.818
20040416,17.167,28.5,123.74999999988397,19.333,24.5,22.509,71.67,21.125,7.25,20.184
20040419,19.167,29.5,120.66699999987182,18.625,27.792,23.162,71.954,21.122,7.25,20.197
20040420,19.167,75.52363232278367,121.66699999987814,18.5,28.25,90.24999999962883,541.6670000002958,21.178,7.333,20.759
20040421,19.167,29.5,124.16699999989179,18.167,29.417,18.477,53.65,23.678,7.333,20.799
20040422,19.167,29.0,124.16699999988991,18.167,29.417,18.477,54.15,23.678,7.333,16.0
20040423,19.167,102.51362347743716,124.16699999989393,18.167,28.25,74.44125596170504,446.03761513940486,23.676,7.333,34.8827363202664
20040426,19.167,31.0,128.74999999991084,19.0,27.792,22.963,62.104,22.78,7.625,20.083
20040427,19.167,133.96483891309992,133.7499999999245,18.5,28.25,84.24999999955998,497.5,22.785,7.333,33.340703645265094
20040428,19.167,129.76654260691822,133.74999999992642,18.167,28.25,83.74999999956415,474.9999999999997,22.785,7.125,33.48029720773851
20040429,19.167,19.000000000000338,133.74999999992855,18.167,28.25,79.99999999951781,459.16700000000026,22.785,7.333,33.480388057771776
20040430,19.5,70.67366559551301,125.999999999905,18.167,30.25,66.05965008868714,389.61313239879956,22.785,7.333,31.676248253531167
20040503,19.5,27.0,122.49999999989244,18.167,31.084,17.615,51.165,22.825,7.333,15.0
20040504,19.5,31.0,123.33299999989653,18.375,28.833,22.105,58.625,31.27,7.167,19.0
20040505,19.5,66.93185278330475,123.33299999989791,18.167,30.25,75.33299999944504,394.4999999999997,21.905,7.333,32.8181242062095
20040506,19.5,90.36816185791484,122.49999999989646,18.167,30.25,64.27339729622356,328.67287115840486,21.905,7.333,33.41656205865316
20040507,19.5,164.38724439820444,123.3329999999081,18.167,30.25,63.22615174157206,323.2472955414163,21.905,7.333,32.96297246115018
20040510,19.5,35.329,123.33299999990929,18.919,29.551,20.607,64.941,23.175,6.974,20.867
20040511,19.5,88.23354708890835,123.33299999990928,20.194,30.25,74.49999999949195,390.83299999999974,21.895,7.125,33.63940894794822
20040512,20.167,35.329,123.33299999990928,19.771,30.217,20.587,63.231,23.171,6.856,20.867
20040513,20.5,119.73223147133099,123.33299999991206,20.122,32.25,64.24186698535145,348.1289506431587,23.607,6.86,32.85322972790134
20040514,20.5,89.64647649822408,124.16699999991233,20.326,31.583,63.99384180535421,348.07385905751295,21.895,6.833,33.067123351129496
20040517,19.5,28.0,126.24999999991499,19.5,31.5,14.91,64.399,21.89,6.75,18.86
20040518,20.5,36.253,122.49999999990402,19.576,31.242,19.402,62.211,23.601,6.957,19.062
20040519,20.5,35.358,123.74999999990975,19.474,30.778,18.282,62.255,21.885,6.652,12.5
20040520,20.5,35.215,116.66699999988157,19.474,29.672,17.367,62.037,23.601,6.826,19.062
20040521,20.5,35.215,114.99999999987577,19.474,30.038,17.362,62.415,23.601,6.652,19.062
20040524,20.25,82.34831699356837,116.66699999988279,19.965,29.916,17.342,60.572,26.396,5.652,20.206
20040525,20.25,32.645,115.83299999987841,19.965,30.992,18.245,61.626,26.391,5.916,19.843
20040526,20.5,35.215,117.49999999988218,19.474,29.916,17.322,59.542,23.449,6.701,19.134
20040527,20.5,30.5,115.8329999998711,18.5,31.584,12.92,55.4,21.875,7.292,18.092
20040528,20.5,35.215,112.49999999985742,19.474,30.038,15.683,58.072,23.449,6.899,18.724
20040531,20.25,82.9999999995964,112.49999999985742,19.965,30.038,15.683,58.072,26.173,9.271,19.586
20040601,20.25,75.49999999948663,114.99999999987246,19.965,30.038,15.948,58.721,26.213,6.339,19.671
20040602,20.25,135.29748653123409,115.83299999987844,18.75,30.417,13.175,53.845,61.19352825886662,8.75,13.695
20040603,23.167,117.23102681168972,43.545,18.167,30.167,15.175,61.345,62.54061526957938,8.75,36.61026084996359
20040604,23.167,94.93141205917503,43.53,18.167,30.167,15.275,61.865,63.272574115452755,7.292,36.464234172025186
20040607,22.125,40.666,43.51,18.125,29.167,15.245,61.215,21.95,8.529,18.21
20040608,22.125,109.17111828940827,42.97,17.375,28.663,15.21,61.325,21.945,7.938,18.2
20040609,22.125,125.95607131555204,42.975,17.375,28.833,15.24,59.93,22.333,7.708,18.225
20040610,22.125,155.16699999997206,42.475,17.375,28.833,15.255,59.85,21.945,7.708,18.225
20040611,22.5,114.9072824935005,42.46,17.167,28.937,15.245,59.835,63.53980850880502,6.458,38.55617005102565
20040614,22.125,40.453,42.44,19.349,28.999,17.265,59.699,22.339,7.946,18.616
20040615,22.125,168.4999999999818,40.4,17.375,28.833,15.165,59.81,21.95,7.646,18.205
20040616,22.125,33.5,40.05,18.333,28.417,16.221,56.392,21.95,7.354,18.171
20040617,22.125,39.329,40.05,18.5,28.937,18.118,59.591,23.644,7.572,19.178
20040618,22.125,106.07386928798545,39.33,17.375,28.833,15.165,54.075,21.95,7.354,18.24
20040621,22.125,120.32599513157051,39.73,18.5,28.833,16.442,53.806,22.333,7.298,19.47
20040622,21.875,120.24999999989667,39.195,16.625,27.547,14.87,52.955,21.94,7.646,19.225
20040623,21.875,132.49999999993287,39.2,17.333,27.833,14.87,52.955,21.94,7.708,19.225
20040624,21.125,155.33299999997004,39.2,16.125,27.5,14.88,52.97,21.94,7.75,19.225
20040625,21.125,39.329,39.195,17.896,27.297,16.432,53.789,22.329,19.581,19.467
20040628,21.125,38.92,39.155,16.833,27.138,17.064,53.434,22.326,7.456,19.199
20040629,21.125,38.458,39.17,17.896,27.375,16.939,53.582,21.953,19.767,19.324
20040630,21.333,33.5,39.13,17.0,25.0,14.845,52.821,21.37,19.125,18.345
20040701,21.333,110.4999999998423,39.485,16.375,25.0,15.1,56.155,21.41,19.375,18.425
20040702,21.375,117.23665085476958,39.47,17.0,27.5,15.105,56.155,21.41,24.0,18.425
20040705,21.375,98.01943140322851,39.435,16.375,27.5,15.075,56.115,21.405,6.667,18.41
20040706,21.375,131.713067998638,39.06,16.375,27.273,15.04,56.08,21.4,7.25,18.4
20040707,21.375,113.3203153355931,37.705,16.375,27.833,14.575,57.62,21.4,7.25,18.4
20040708,21.375,38.884,37.705,17.0,27.273,16.507,57.847,22.589,7.549,18.787
20040709,23.167,121.83299999988799,37.7,17.271,28.523,16.5,57.837,24.884,6.28,18.68
20040712,23.167,34.556,37.675,18.194,28.09,16.988,57.484,24.879,6.549,18.528
20040713,22.625,103.80439506046933,37.64,16.375,29.5,14.51,58.55,22.32,7.0,18.38
20040714,21.375,97.62718971601291,36.79,16.375,27.833,14.51,56.615,22.32,6.917,18.38
20040715,21.375,70.30925290458129,36.79,16.375,27.833,14.51,56.615,22.32,7.0,18.38
20040716,21.0,88.37499999962257,36.785,16.375,24.0,14.5,56.6,22.33,6.333,18.375
20040719,21.0,36.0,36.75,17.0,24.409,16.33,54.93,21.851,6.314,20.864
20040720,21.0,36.0,36.375,17.0,24.409,16.317,53.493,21.848,6.314,20.824
20040721,20.0,32.0,36.375,16.667,23.917,15.529,47.9,22.32,6.375,18.088
20040722,20.0,32.0,36.38,16.833,24.409,16.317,48.5,21.848,6.106,20.824
20040723,20.0,90.70120251982844,36.37,16.667,24.0,14.53,45.47,22.32,6.5,18.3
20040726,19.667,104.58299999979961,36.35,15.875,24.5,14.51,45.015,22.315,5.875,18.295
20040727,19.0,104.1669999998058,34.815,16.771,24.742,16.287,43.51,23.762,5.875,21.721
20040728,19.333,102.91699999979696,34.825,15.875,24.5,14.51,38.52,22.33,6.2,18.29
20040729,18.0,29.814,102.38169740235787,17.271,71.19336481595326,15.45,42.356,21.854,6.017,20.124
20040730,18.0,80.43766536894927,97.49562709589532,15.833,69.08013498417456,46.49679517761379,249.7621772603293,22.33,5.5,16.785
20040802,18.0,29.814,96.79763441986658,18.194,64.61575869306728,15.645,42.711,21.878,6.392,19.168
20040803,18.0,84.147247872195,96.75400988229775,15.833,66.17215495729175,42.30734633531761,245.4928858499417,22.36,6.0,16.845
20040804,18.0,29.814,96.75398222669655,17.067,24.0,15.62,44.989,21.874,5.863,19.078
20040805,18.0,29.814,95.61874297504514,17.067,31.0,15.625,45.499,21.874,6.075,19.078
20040806,18.0,29.814,95.67220552719587,15.833,61.232892538529896,42.529461318240315,240.6816483986048,22.36,6.875,16.78
20040809,18.0,59.50000000000017,97.68566119722105,15.833,59.332893307810075,43.515804126919534,37.954999999999735,22.355,5.8,16.765
20040810,13.667,29.814,28.364999999999707,17.923,14.5,15.19,45.924,21.868,5.651,19.101
20040811,18.0,93.08299999966215,95.59275192633658,15.833,59.17180420382621,41.11011863160698,236.50374915413389,22.35,5.5,16.33
20040812,18.0,65.99449458146078,96.63999460407082,15.833,57.81822554298793,40.647923040244685,236.44851060988805,22.37,5.188,16.33
20040813,18.0,29.814,95.24298318062631,17.923,59.16050087335159,15.2,46.434,21.881,5.676,18.814
20040816,18.0,83.27184411901246,96.64016478328314,16.5,60.46571317693284,41.68842914256362,239.81169826717058,22.365,5.25,16.32
20040817,18.0,83.8670993645833,96.64002702186468,16.5,60.25210488081344,46.43985284868781,242.08513682037642,22.36,5.313,16.31
20040818,18.0,105.74999999977422,28.379999999999686,16.5,64.61141097296674,45.204146801618286,247.8707422307548,18.63,5.875,16.31
20040819,18.0,95.91699999967884,98.03940969187813,15.833,65.03054648925941,45.625213101414325,248.5776933472259,18.63,5.875,16.31
20040820,18.0,104.8329999997679,97.69010744208785,15.833,65.030505886787,45.20619519516401,243.65485739742576,18.62,5.875,16.31
20040823,18.0,96.83299999969746,98.69619690519572,15.833,67.26195803945633,43.74206281336564,41.2500000000005,18.6,5.75,16.3
20040824,18.0,73.75000000000018,99.18858352045585,15.833,66.2290847201724,46.174122387413924,246.0036370365862,18.58,5.313,16.295
20040825,18.0,29.814,97.79061041501102,17.923,24.613,14.23,41.065,19.223,5.465,18.794
20040826,18.0,29.814,99.1864429390458,17.067,24.613,14.235,41.575,19.223,6.081,18.794
20040827,18.333,29.814,36.405,16.333,24.742,14.16,41.053,19.22,5.331,18.838
20040830,18.333,29.814,37.44,16.333,24.409,14.137,41.03,19.216,5.441,18.834
20040831,18.333,28.422,37.93,16.333,24.409,14.13,41.017,19.203,5.125,18.828
